CustomerKey,GeographyKey,CustomerAlternateKey,fullname,gender,EmailAddress,EnglishOccupation,DateFirstPurchase,City,EnglishCountryRegionName
16647,314,AW00016647,Anna   Alexander,Female,anna44@adventure-works.com,Management,2013-09-18,Daly City,United States
16648,325,AW00016648,Rachel   Coleman,Female,rachel53@adventure-works.com,Management,2013-12-10,Glendale,United States
16649,53,AW00016649,Makayla   Stewart,Female,makayla18@adventure-works.com,Management,2013-10-02,Metchosin,Canada
16650,546,AW00016650,Kaitlyn J. Green,Female,kaitlyn12@adventure-works.com,Management,2013-11-06,Oregon City,United States
16651,618,AW00016651,Abigail   Martinez,Female,abigail58@adventure-works.com,Management,2013-11-23,Issaquah,United States
16652,331,AW00016652,Nicole R. Richardson,Female,nicole36@adventure-works.com,Skilled Manual,2013-07-24,La Jolla,United States
16653,618,AW00016653,Isabella   Phillips,Female,isabella36@adventure-works.com,Professional,2013-10-09,Issaquah,United States
16654,49,AW00016654,Heather   Zhang,Female,heather0@adventure-works.com,Professional,2013-03-01,Cliffside,Canada
16655,334,AW00016655,Destiny M. Taylor,Female,destiny9@adventure-works.com,Professional,2013-09-13,Lakewood,United States
16656,14,AW00016656,Ronnie   Zhang,Male,ronnie0@adventure-works.com,Skilled Manual,2011-02-28,Rhodes,Australia
16657,6,AW00016657,Alvin E. She,Male,alvin22@adventure-works.com,Skilled Manual,2011-02-08,Lavender Bay,Australia
16658,19,AW00016658,Ashlee E. Raje,Female,ashlee20@adventure-works.com,Skilled Manual,2011-02-06,Wollongong,Australia
16659,4,AW00016659,Emily   Jones,Female,emily3@adventure-works.com,Skilled Manual,2011-02-02,Goulburn,Australia
16660,4,AW00016660,Lee M. Blanco,Male,lee14@adventure-works.com,Skilled Manual,2011-02-12,Goulburn,Australia
16661,7,AW00016661,Shane   Raman,Male,shane15@adventure-works.com,Skilled Manual,2011-01-30,Malabar,Australia
16662,18,AW00016662,Stacey   Gao,Female,stacey16@adventure-works.com,Professional,2011-01-31,Sydney,Australia
16663,34,AW00016663,Rosa A. Lu,Female,rosa12@adventure-works.com,Professional,2011-02-19,Geelong,Australia
16664,36,AW00016664,Sophia   Nelson,Female,sophia8@adventure-works.com,Management,2011-02-10,Melton,Australia
16665,9,AW00016665,Linda   Suarez,Female,linda34@adventure-works.com,Management,2013-09-19,Milsons Point,Australia
16666,57,AW00016666,Taylor   Torres,Female,taylor16@adventure-works.com,Management,2013-02-07,Newton,Canada
16667,68,AW00016667,Allison   Sanchez,Female,allison25@adventure-works.com,Professional,2013-06-19,Vancouver,Canada
16668,432,AW00016668,Levi   Malhotra,Male,levi4@adventure-works.com,Professional,2013-04-21,Chicago,United States
16669,623,AW00016669,Benjamin   Martinez,Male,benjamin54@adventure-works.com,Professional,2013-11-02,Kirkland,United States
16670,641,AW00016670,Sarah   White,Female,sarah15@adventure-works.com,Professional,2013-05-23,Spokane,United States
16671,552,AW00016671,Megan C. Wood,Female,megan52@adventure-works.com,Professional,2013-12-13,W. Linn,United States
16672,644,AW00016672,Nicole A. Martinez,Female,nicole17@adventure-works.com,Professional,2013-06-18,Walla Walla,United States
16673,300,AW00016673,Curtis O. Guo,Male,curtis14@adventure-works.com,Professional,2013-06-29,Beverly Hills,United States
16674,33,AW00016674,Ricardo   Yuan,Male,ricardo6@adventure-works.com,Management,2013-04-26,Cranbourne,Australia
16675,8,AW00016675,Kristi W. Arthur,Female,kristi23@adventure-works.com,Management,2011-02-03,Matraville,Australia
16676,326,AW00016676,Amanda   Perry,Female,amanda29@adventure-works.com,Management,2013-09-19,Grossmont,United States
16677,338,AW00016677,Jack S. Hughes,Male,jack11@adventure-works.com,Management,2013-07-31,Los Angeles,United States
16678,52,AW00016678,Ian   Ramirez,Male,ian73@adventure-works.com,Skilled Manual,2013-03-07,Langley,Canada
16679,35,AW00016679,Amber E. Carter,Female,amber10@adventure-works.com,Professional,2013-02-11,Melbourne,Australia
16680,2,AW00016680,Carlos   Edwards,Male,carlos27@adventure-works.com,Professional,2013-08-09,Coffs Harbour,Australia
16681,32,AW00016681,Louis A. Chande,Male,louis31@adventure-works.com,Professional,2013-06-29,Bendigo,Australia
16682,9,AW00016682,Kristy   Ramos,Female,kristy15@adventure-works.com,Professional,2013-06-18,Milsons Point,Australia
16683,26,AW00016683,Christy   Rai,Female,christy35@adventure-works.com,Professional,2013-05-29,Rockhampton,Australia
16684,40,AW00016684,Joel   Perez,Male,joel20@adventure-works.com,Professional,2011-02-08,Warrnambool,Australia
16685,13,AW00016685,Robin   Dominguez,Female,robin9@adventure-works.com,Professional,2011-02-07,Port Macquarie,Australia
16686,7,AW00016686,Kristine   Alonso,Female,kristine9@adventure-works.com,Professional,2011-02-02,Malabar,Australia
16687,7,AW00016687,Lawrence C. Romero,Male,lawrence7@adventure-works.com,Skilled Manual,2011-02-03,Malabar,Australia
16688,29,AW00016688,Tabitha L. Gomez,Female,tabitha20@adventure-works.com,Skilled Manual,2011-02-26,Findon,Australia
16689,2,AW00016689,Rafael J. Shen,Male,rafael25@adventure-works.com,Skilled Manual,2013-08-18,Coffs Harbour,Australia
16690,11,AW00016690,Aimee   Wu,Female,aimee6@adventure-works.com,Management,2013-09-12,North Ryde,Australia
16691,30,AW00016691,Paula B. Romero,Female,paula12@adventure-works.com,Management,2011-02-28,Perth,Australia
16692,2,AW00016692,Jay   Diaz,Male,jay32@adventure-works.com,Skilled Manual,2013-04-10,Coffs Harbour,Australia
16693,21,AW00016693,Ethan G. Coleman,Male,ethan2@adventure-works.com,Skilled Manual,2011-02-21,Caloundra,Australia
16694,17,AW00016694,Mandy L. Sun,Female,mandy15@adventure-works.com,Skilled Manual,2013-02-21,St. Leonards,Australia
16695,19,AW00016695,Dwayne   Serrano,Male,dwayne15@adventure-works.com,Professional,2013-09-03,Wollongong,Australia
16696,23,AW00016696,Claudia M. Zeng,Female,claudia19@adventure-works.com,Professional,2011-02-04,Gold Coast,Australia
16697,27,AW00016697,Wyatt   Henderson,Male,wyatt56@adventure-works.com,Professional,2013-02-25,Townsville,Australia
16698,22,AW00016698,Mallory P. Gill,Female,mallory0@adventure-works.com,Professional,2013-05-17,East Brisbane,Australia
16699,34,AW00016699,Dominic J. Kapoor,Male,dominic2@adventure-works.com,Professional,2013-05-09,Geelong,Australia
16700,31,AW00016700,Billy L. Gill,Male,billy15@adventure-works.com,Professional,2013-06-18,Hobart,Australia
16701,11,AW00016701,Laura   Zheng,Female,laura25@adventure-works.com,Professional,2011-02-18,North Ryde,Australia
16702,33,AW00016702,Patricia T. Raman,Female,patricia15@adventure-works.com,Skilled Manual,2011-02-21,Cranbourne,Australia
16703,31,AW00016703,Denise   Sanchez,Female,denise21@adventure-works.com,Skilled Manual,2011-02-09,Hobart,Australia
16704,5,AW00016704,Karla K. Chavez,Female,karla16@adventure-works.com,Skilled Manual,2013-06-25,Lane Cove,Australia
16705,2,AW00016705,Jacqueline   Wood,Female,jacqueline2@adventure-works.com,Professional,2013-08-10,Coffs Harbour,Australia
16706,3,AW00016706,Jenny W. Shan,Female,jenny33@adventure-works.com,Professional,2013-09-22,Darlinghurst,Australia
16707,25,AW00016707,Derrick   Serrano,Male,derrick15@adventure-works.com,Professional,2011-02-21,Hervey Bay,Australia
16708,6,AW00016708,Kellie   Sanz,Female,kellie17@adventure-works.com,Management,2011-02-19,Lavender Bay,Australia
16709,24,AW00016709,Roy A. Alvarez,Male,roy25@adventure-works.com,Clerical,2013-07-21,Hawthorne,Australia
16710,9,AW00016710,Carla   Arthur,Female,carla9@adventure-works.com,Skilled Manual,2013-07-03,Milsons Point,Australia
16711,12,AW00016711,Jorge   Zhao,Male,jorge12@adventure-works.com,Skilled Manual,2013-03-07,North Sydney,Australia
16712,2,AW00016712,Suzanne K. Lu,Female,suzanne12@adventure-works.com,Skilled Manual,2011-02-03,Coffs Harbour,Australia
16713,22,AW00016713,Tony L. Nara,Male,tony19@adventure-works.com,Management,2011-02-23,East Brisbane,Australia
16714,343,AW00016714,Dalton   Nicholls,Male,dalton34@adventure-works.com,Skilled Manual,2013-08-04,National City,United States
16715,339,AW00016715,Katelyn C. Ramirez,Female,katelyn5@adventure-works.com,Skilled Manual,2013-08-24,Mill Valley,United States
16716,633,AW00016716,Jose   Henderson,Male,jose28@adventure-works.com,Skilled Manual,2013-04-08,Puyallup,United States
16717,51,AW00016717,Masaki   Umeda,Female,masaki0@adventure-works.com,Skilled Manual,2013-04-11,Langford,Canada
16718,315,AW00016718,Gavin T. Stone,Male,gavin14@adventure-works.com,Skilled Manual,2013-11-18,Downey,United States
16719,302,AW00016719,Trevor   Russell,Male,trevor20@adventure-works.com,Skilled Manual,2013-10-19,Burlingame,United States
16720,301,AW00016720,Morgan C. Perry,Female,morgan77@adventure-works.com,Skilled Manual,2013-07-01,Burbank,United States
16721,52,AW00016721,Xavier   Sanders,Male,xavier69@adventure-works.com,Skilled Manual,2013-04-08,Langley,Canada
16722,633,AW00016722,Sean L. Gray,Male,sean13@adventure-works.com,Skilled Manual,2013-11-28,Puyallup,United States
16723,302,AW00016723,Barbara   Zhao,Female,barbara20@adventure-works.com,Skilled Manual,2014-01-21,Burlingame,United States
16724,345,AW00016724,Gabriel W. Yang,Male,gabriel24@adventure-works.com,Skilled Manual,2013-11-02,Newport Beach,United States
16725,618,AW00016725,Jacob   Williams,Male,jacob3@adventure-works.com,Skilled Manual,2013-12-09,Issaquah,United States
16726,316,AW00016726,Miguel   Wood,Male,miguel48@adventure-works.com,Skilled Manual,2013-12-26,El Cajon,United States
16727,626,AW00016727,Charles   Johnston,Male,charles4@adventure-works.com,Skilled Manual,2013-05-31,Lynnwood,United States
16728,545,AW00016728,Cole D. Morris,Male,cole19@adventure-works.com,Skilled Manual,2013-06-09,Milwaukie,United States
16729,31,AW00016729,Tommy   Nara,Male,tommy13@adventure-works.com,Clerical,2013-08-16,Hobart,Australia
16730,26,AW00016730,Mariah C. Long,Female,mariah14@adventure-works.com,Clerical,2013-12-02,Rockhampton,Australia
16731,55,AW00016731,Nicole   White,Female,nicole13@adventure-works.com,Clerical,2013-03-03,Newton,Canada
16732,632,AW00016732,Natalie   Flores,Female,natalie35@adventure-works.com,Skilled Manual,2013-07-19,Port Orchard,United States
16733,16,AW00016733,Douglas M. Srini,Male,douglas12@adventure-works.com,Management,2013-08-04,Springwood,Australia
16734,18,AW00016734,Emma   Martinez,Female,emma16@adventure-works.com,Management,2013-04-29,Sydney,Australia
16735,626,AW00016735,Melissa   Hayes,Female,melissa18@adventure-works.com,Skilled Manual,2013-08-21,Lynnwood,United States
16736,632,AW00016736,Kelly   Alexander,Female,kelly23@adventure-works.com,Skilled Manual,2013-06-15,Port Orchard,United States
16737,612,AW00016737,Steven   Selikoff,Female,steven3@adventure-works.com,Skilled Manual,2013-09-17,Burien,United States
16738,24,AW00016738,Ramon B. Lu,Male,ramon11@adventure-works.com,Clerical,2013-03-13,Hawthorne,Australia
16739,15,AW00016739,Cory   Weber,Male,cory2@adventure-works.com,Management,2013-03-07,Silverwater,Australia
16740,36,AW00016740,Elijah   Li,Male,elijah0@adventure-works.com,Management,2011-01-31,Melton,Australia
16741,14,AW00016741,Alan   Xu,Male,alan15@adventure-works.com,Management,2011-02-01,Rhodes,Australia
16742,19,AW00016742,Mitchell R. Pal,Male,mitchell11@adventure-works.com,Management,2011-02-22,Wollongong,Australia
16743,2,AW00016743,Ariana   Stewart,Female,ariana21@adventure-works.com,Management,2011-01-29,Coffs Harbour,Australia
16744,11,AW00016744,Lacey   Guo,Female,lacey30@adventure-works.com,Management,2011-02-16,North Ryde,Australia
16745,27,AW00016745,Krista J. Moreno,Female,krista7@adventure-works.com,Management,2011-02-07,Townsville,Australia
16746,542,AW00016746,Brianna W. Peterson,Female,brianna41@adventure-works.com,Skilled Manual,2013-02-28,Lake Oswego,United States
16747,548,AW00016747,Alexander S. Davis,Male,alexander7@adventure-works.com,Skilled Manual,2013-06-30,Salem,United States
16748,312,AW00016748,Patrick J. Peterson,Male,patrick11@adventure-works.com,Skilled Manual,2013-12-08,Coronado,United States
16749,369,AW00016749,Aaron   Coleman,Male,aaron5@adventure-works.com,Skilled Manual,2013-12-05,Santa Monica,United States
16750,374,AW00016750,Seth   Sanders,Male,seth76@adventure-works.com,Skilled Manual,2013-03-21,Torrance,United States
16751,638,AW00016751,Aaron C. Scott,Male,aaron45@adventure-works.com,Skilled Manual,2013-07-20,Sedro Woolley,United States
16752,374,AW00016752,Mason   Wright,Male,mason42@adventure-works.com,Skilled Manual,2013-08-17,Torrance,United States
16753,542,AW00016753,Rachel   Harris,Female,rachel16@adventure-works.com,Skilled Manual,2013-10-19,Lake Oswego,United States
16754,54,AW00016754,Alex M. Bell,Male,alex18@adventure-works.com,Management,2013-03-17,N. Vancouver,Canada
16755,634,AW00016755,Olivia   James,Female,olivia43@adventure-works.com,Management,2013-10-19,Redmond,United States
16756,641,AW00016756,Richard   Allen,Male,richard18@adventure-works.com,Management,2013-10-16,Spokane,United States
16757,547,AW00016757,Mackenzie A. Cox,Female,mackenzie9@adventure-works.com,Management,2013-12-31,Portland,United States
16758,69,AW00016758,Justin E. Perry,Male,justin4@adventure-works.com,Management,2013-06-04,Victoria,Canada
16759,360,AW00016759,Jasmine B. Bell,Female,jasmine26@adventure-works.com,Management,2013-10-23,San Francisco,United States
16760,369,AW00016760,Sydney   Alexander,Female,sydney41@adventure-works.com,Skilled Manual,2013-03-10,Santa Monica,United States
16761,616,AW00016761,Angel A. Ward,Male,angel12@adventure-works.com,Clerical,2013-09-21,Everett,United States
16762,612,AW00016762,Franklin   Ferrier,Male,franklin39@adventure-works.com,Skilled Manual,2013-09-22,Burien,United States
16763,49,AW00016763,Juan R. Suarez,Male,juan6@adventure-works.com,Skilled Manual,2013-04-11,Cliffside,Canada
16764,55,AW00016764,Thomas   Davis,Male,thomas65@adventure-works.com,Skilled Manual,2013-05-21,Newton,Canada
16765,648,AW00016765,Dalton R. White,Male,dalton12@adventure-works.com,Skilled Manual,2013-07-28,Yakima,United States
16766,300,AW00016766,Summer G. Arun,Female,summer5@adventure-works.com,Skilled Manual,2013-11-04,Beverly Hills,United States
16767,301,AW00016767,Rafael M. Liu,Male,rafael4@adventure-works.com,Skilled Manual,2013-03-14,Burbank,United States
16768,311,AW00016768,Eduardo R. Barnes,Male,eduardo47@adventure-works.com,Skilled Manual,2014-01-20,Concord,United States
16769,315,AW00016769,Tyler J. Walker,Male,tyler23@adventure-works.com,Skilled Manual,2013-10-17,Downey,United States
16770,334,AW00016770,Charles   Rogers,Male,charles67@adventure-works.com,Skilled Manual,2013-09-07,Lakewood,United States
16771,49,AW00016771,Ian   Walker,Male,ian21@adventure-works.com,Skilled Manual,2013-02-23,Cliffside,Canada
16772,59,AW00016772,Morgan S. Parker,Female,morgan6@adventure-works.com,Skilled Manual,2013-03-15,Oak Bay,Canada
16773,553,AW00016773,David E. Lal,Male,david61@adventure-works.com,Skilled Manual,2013-07-08,Woodburn,United States
16774,648,AW00016774,Eduardo R. Perry,Male,eduardo52@adventure-works.com,Skilled Manual,2013-06-15,Yakima,United States
16775,310,AW00016775,Sarah L. Russell,Female,sarah44@adventure-works.com,Professional,2013-09-19,Colma,United States
16776,609,AW00016776,Dalton   Lewis,Male,dalton20@adventure-works.com,Skilled Manual,2013-09-28,Bellingham,United States
16777,545,AW00016777,Cameron J. Simmons,Male,cameron10@adventure-works.com,Management,2013-02-24,Milwaukie,United States
16778,301,AW00016778,Blake G. Hayes,Male,blake70@adventure-works.com,Management,2013-10-27,Burbank,United States
16779,383,AW00016779,Morgan A. Watson,Female,morgan66@adventure-works.com,Management,2013-10-24,West Covina,United States
16780,633,AW00016780,Carlos   Bailey,Male,carlos18@adventure-works.com,Management,2013-09-05,Puyallup,United States
16781,316,AW00016781,Dylan   Chen,Male,dylan25@adventure-works.com,Management,2013-01-29,El Cajon,United States
16782,632,AW00016782,Lucas   Clark,Male,lucas33@adventure-works.com,Management,2013-10-08,Port Orchard,United States
16783,642,AW00016783,Grace R. Barnes,Female,grace50@adventure-works.com,Management,2013-11-22,Tacoma,United States
16784,50,AW00016784,Chloe   Long,Female,chloe76@adventure-works.com,Management,2013-05-02,Haney,Canada
16785,642,AW00016785,Christian R. Lee,Male,christian42@adventure-works.com,Management,2013-09-30,Tacoma,United States
16786,338,AW00016786,Lucas A. Reed,Male,lucas91@adventure-works.com,Management,2013-10-26,Los Angeles,United States
16787,298,AW00016787,Nicole J. Jackson,Female,nicole12@adventure-works.com,Management,2013-11-25,Bellflower,United States
16788,302,AW00016788,Ronnie J. Gao,Male,ronnie13@adventure-works.com,Management,2013-04-15,Burlingame,United States
16789,637,AW00016789,Jennifer R. Harris,Female,jennifer42@adventure-works.com,Management,2013-12-19,Seattle,United States
16790,547,AW00016790,Hunter A. Lopez,Male,hunter52@adventure-works.com,Management,2013-12-25,Portland,United States
16791,49,AW00016791,Leonard F. Yuan,Male,leonard8@adventure-works.com,Management,2013-05-23,Cliffside,Canada
16792,337,AW00016792,Maria   Torres,Female,maria16@adventure-works.com,Management,2013-01-17,Long Beach,United States
16793,368,AW00016793,Savannah F. Hernandez,Female,savannah41@adventure-works.com,Management,2013-01-07,Santa Cruz,United States
16794,634,AW00016794,Taylor   Cook,Female,taylor5@adventure-works.com,Management,2013-01-15,Redmond,United States
16795,299,AW00016795,Regina J. Garcia,Female,regina14@adventure-works.com,Management,2013-11-24,Berkeley,United States
16796,638,AW00016796,Kaitlyn F. Martin,Female,kaitlyn37@adventure-works.com,Professional,2013-05-17,Sedro Woolley,United States
16797,644,AW00016797,Evan V. Reed,Male,evan21@adventure-works.com,Professional,2013-01-08,Walla Walla,United States
16798,312,AW00016798,Latasha   Martin,Female,latasha0@adventure-works.com,Management,2013-01-16,Coronado,United States
16799,322,AW00016799,Stephanie   Gonzales,Female,stephanie44@adventure-works.com,Management,2013-01-23,Fremont,United States
16800,52,AW00016800,Jordan M. Roberts,Female,jordan32@adventure-works.com,Professional,2013-06-17,Langley,Canada
